id_cliente,nombre,edad,ciudad,segmento,fecha_alta,activo
9489,Ana López,"""66""",Asuncion,premium,04-03-2024,Yes
3421,Luis Gómez,11,Luque,standard,2024/05/05,no
6846,María P.,"""28""",Luque,PREMIUM,12-01-2024,yes
1721,Diego S.,26,Fernando,Standard,2024/09/27,YES
8359,Ana López,-1,San Lorenzo,premium,20-10-2024,no
8734,Diego S.,"""67""",Fernando,PREMIUM,14-07-2024,yes
6712,Lucía M.,50,Fernando,standard,2024/12/23,no
6943,Lucía M.,9,San Lorenzo,Standard,14/04/2024,YES
1602,Carla Díaz,"""43""",San Lorenzo,STANDARD,25-02-2024,yes
6715,Juan R.,"""47""",Asuncion,standard,09-27-2024,no
5488,Luis Gómez,38,San Lorenzo,premium,2024/07/12,Yes
2367,Ana López,43,Luque,STANDARD,10-26-2024,Yes
4848,María P.,"""21""",Fernando,premium,28/07/2024,NO
9428,Carla Díaz,"""54""",Fernando,standard,11-07-2024,YES
8319,María P.,50,Asuncion,standard,08-11-2024,YES
9469,Luis Gómez,47,Fernando,STANDARD,2024/06/13,Yes
5649,Lucía M.,8,Asunción,Standard,09-04-2024,NO
3005,Diego S.,14,San Lorenzo,Standard,28-01-2024,yes
4856,Carla Díaz,11,Fernando,PREMIUM,2024/03/10,YES
4955,Diego S.,13,Asuncion,premium,04/09/2024,no
7022,Pedro Silva,3,Luque,PREMIUM,14/08/2024,no
1910,Luis Gómez,1,San Lorenzo,premium,2024/01/18,Yes
4098,Sofía,0,Fernando,premium,12-05-2024,Yes
3567,Diego S.,11,San Lorenzo,STANDARD,07-20-2024,yes
7165,Pedro Silva,46,Asunción,premium,25/09/2024,Yes
8050,Luis Gómez,"""25""",San Lorenzo,standard,2024/12/03,YES
8977,Lucía M.,"""56""",Luque,PREMIUM,2024/12/28,YES
6363,Juan R.,-1,Asunción,PREMIUM,11-19-2024,no
8033,Sofía,45,Fernando,Standard,19-10-2024,no
9916,Diego S.,"""46""",San Lorenzo,STANDARD,2024/05/14,Yes
238,Ana López,62,Asuncion,Standard,16/04/2024,NO
4213,Juan R.,"""47""",Asuncion,premium,06-28-2024,yes
6920,Diego S.,44,San Lorenzo,STANDARD,06-05-2024,NO
1003,Juan R.,64,Fernando,STANDARD,11-23-2024,NO
9043,Diego S.,9,Asunción,standard,19-09-2024,yes
3842,Carla Díaz,64,Limpio,standard,10-22-2024,yes
8403,Diego S.,-1,Fernando,premium,09-11-2024,NO
7509,Luis Gómez,2,Asuncion,PREMIUM,09-01-2024,NO
5264,Juan R.,54,San Lorenzo,PREMIUM,2024/01/24,YES
9613,Carla Díaz,"""21""",Asunción,standard,12-27-2024,no
7386,María P.,"""23""",San Lorenzo,PREMIUM,2024/06/14,Yes
9907,Luis Gómez,6,Fernando,PREMIUM,2024/01/08,no
820,Diego S.,58,San Lorenzo,STANDARD,10-20-2024,Yes
8034,Diego S.,48,Asuncion,STANDARD,02/01/2024,NO
3038,Ana López,59,Fernando,premium,2024/06/09,Yes
4079,Luis Gómez,"""62""",Fernando,Standard,28/03/2024,yes
9470,Juan R.,-1,Limpio,standard,10/10/2024,yes
3444,Marcos R.,1,Asuncion,Standard,2024/06/19,YES
7039,Pedro Silva,1,Asuncion,premium,2024/11/02,yes
6271,Sofía,35,Asunción,Standard,25/09/2024,no
5779,Marcos R.,30,Asuncion,STANDARD,2024/11/04,YES
5972,Sofía,"""24""",San Lorenzo,standard,05-09-2024,Yes
1926,Juan R.,9,San Lorenzo,STANDARD,02-19-2024,YES
5840,Carla Díaz,27,Luque,premium,17/08/2024,YES
4672,Marcos R.,"""65""",Asunción,standard,2024/05/23,no
314,Diego S.,15,Asuncion,premium,21/07/2024,YES
4443,María P.,0,Fernando,STANDARD,12-09-2024,Yes
4157,Lucía M.,54,Asuncion,standard,03-10-2024,Yes
2631,Pedro Silva,31,San Lorenzo,Standard,02-02-2024,yes
8409,Marcos R.,3,Asuncion,PREMIUM,05-22-2024,yes
2782,Lucía M.,-3,Asunción,STANDARD,2024/11/07,NO
2624,Lucía M.,64,San Lorenzo,standard,12-07-2024,YES
2821,Marcos R.,"""67""",Asuncion,STANDARD,2024/01/07,NO
2599,Sofía,"""55""",Limpio,premium,12/03/2024,no
8741,Sofía,27,Asuncion,STANDARD,21-06-2024,YES
7405,Carla Díaz,-2,San Lorenzo,standard,2024/10/12,yes
1472,Ana López,12,Fernando,STANDARD,2024/07/21,Yes
6531,Lucía M.,"""26""",Fernando,STANDARD,16-07-2024,yes
1292,Carla Díaz,67,Asuncion,standard,05-08-2024,yes
5880,Pedro Silva,3,Luque,STANDARD,23/04/2024,NO
1667,María P.,"""19""",Luque,PREMIUM,2024/07/03,Yes
8219,Carla Díaz,20,Luque,Standard,2024/01/07,YES
5537,Lucía M.,4,Fernando,premium,09-03-2024,NO
1758,Diego S.,47,Luque,premium,2024/09/28,no
3066,Sofía,51,Asunción,Standard,2024/08/16,NO
4504,Diego S.,44,Fernando,standard,2024/04/10,NO
2128,Lucía M.,10,San Lorenzo,premium,06-05-2024,NO
31,Juan R.,33,Fernando,Standard,26-07-2024,NO
5140,Sofía,49,Asuncion,Standard,14-05-2024,yes
4775,Diego S.,"""35""",Limpio,premium,25-11-2024,YES
3740,Lucía M.,23,Limpio,premium,12-12-2024,no
2579,Marcos R.,8,Luque,premium,03/09/2024,NO
9970,Carla Díaz,8,Limpio,standard,05-22-2024,NO
3718,Lucía M.,"""23""",Asunción,STANDARD,2024/06/21,yes
3145,María P.,11,Luque,PREMIUM,2024/11/01,Yes
1811,María P.,"""29""",Asuncion,premium,05-26-2024,YES
1621,Marcos R.,"""33""",Luque,PREMIUM,12-09-2024,no
1158,Pedro Silva,"""33""",San Lorenzo,PREMIUM,04-14-2024,NO
1372,Carla Díaz,"""42""",San Lorenzo,standard,24-08-2024,Yes
7986,Pedro Silva,-4,Asuncion,Standard,06-22-2024,YES
9438,Lucía M.,24,Asunción,STANDARD,26/09/2024,no
8265,Diego S.,"""46""",Asuncion,STANDARD,05-26-2024,no
6761,Diego S.,"""39""",San Lorenzo,Standard,01-08-2024,yes
4461,Sofía,49,Limpio,PREMIUM,10-11-2024,yes
9053,Carla Díaz,44,Asuncion,premium,10-15-2024,no
3898,Juan R.,"""26""",Fernando,standard,2024/02/08,YES
2186,María P.,"""45""",Luque,standard,17/02/2024,no
2780,Carla Díaz,33,Fernando,standard,2024/10/18,YES
393,Juan R.,24,San Lorenzo,premium,05-02-2024,yes
8158,Luis Gómez,25,Luque,premium,2024/01/19,no
4892,Sofía,"""25""",Luque,PREMIUM,12-24-2024,Yes
3004,Sofía,"""66""",Asunción,STANDARD,2024/11/15,YES
4971,Juan R.,21,San Lorenzo,STANDARD,06-12-2024,Yes
8242,Carla Díaz,"""63""",Fernando,premium,07/12/2024,Yes
2869,Pedro Silva,5,Luque,STANDARD,08-01-2024,YES
3831,Diego S.,"""63""",Asunción,premium,22-06-2024,Yes
6840,Luis Gómez,-1,Limpio,PREMIUM,02-05-2024,yes
1552,Pedro Silva,44,San Lorenzo,standard,04-08-2024,NO
9819,Ana López,"""56""",Asunción,STANDARD,08-11-2024,YES
9492,Diego S.,3,Fernando,PREMIUM,12/12/2024,YES
6257,Luis Gómez,26,Asunción,STANDARD,2024/05/15,no
8114,Luis Gómez,"""43""",Fernando,STANDARD,20-12-2024,yes
9054,Diego S.,67,Asuncion,PREMIUM,14/12/2024,no
9308,Juan R.,18,Asuncion,standard,05-25-2024,YES
3858,Diego S.,45,Asunción,Standard,02-20-2024,NO
5781,Juan R.,"""43""",San Lorenzo,STANDARD,04-21-2024,NO
2818,María P.,48,Asuncion,Standard,25-11-2024,Yes
5968,Marcos R.,12,Limpio,STANDARD,20-03-2024,Yes
4715,María P.,"""40""",Asuncion,premium,2024/08/22,Yes
9629,María P.,19,Asunción,Standard,07/03/2024,yes
7538,Lucía M.,"""57""",San Lorenzo,STANDARD,15-08-2024,Yes
9986,Sofía,8,San Lorenzo,STANDARD,2024/08/24,Yes
5416,Ana López,"""48""",Limpio,Standard,06/10/2024,no
7927,Ana López,67,Luque,STANDARD,03/05/2024,no
9303,Diego S.,0,San Lorenzo,premium,05-07-2024,yes
5494,María P.,35,Luque,standard,25-05-2024,yes
1376,Pedro Silva,"""43""",Asuncion,standard,17-02-2024,yes
4576,Ana López,"""51""",Limpio,Standard,12/03/2024,NO
7035,Marcos R.,61,San Lorenzo,premium,2024/11/14,yes
9193,Carla Díaz,15,Fernando,premium,2024/08/24,NO
943,Pedro Silva,"""27""",Luque,Standard,16-11-2024,NO
1699,Pedro Silva,"""56""",Fernando,standard,12-27-2024,no
1891,Marcos R.,60,Luque,Standard,02-03-2024,yes
8646,Carla Díaz,47,Asuncion,premium,18/08/2024,YES
1909,Sofía,59,Limpio,standard,18/11/2024,Yes
4401,Marcos R.,"""36""",Fernando,premium,07-28-2024,YES
6476,Marcos R.,28,Asuncion,standard,2024/03/04,Yes
3114,Pedro Silva,-5,San Lorenzo,premium,09-13-2024,NO
3013,Sofía,"""24""",San Lorenzo,standard,23-04-2024,yes
107,Lucía M.,"""35""",Asuncion,Standard,01-11-2024,NO
6546,Sofía,-5,Fernando,premium,28-06-2024,no
4508,Marcos R.,3,San Lorenzo,standard,08-12-2024,no
9996,Luis Gómez,"""57""",Asunción,premium,24-08-2024,Yes
8115,Marcos R.,"""59""",Limpio,premium,2024/09/03,YES
5831,Luis Gómez,23,Fernando,Standard,04-22-2024,YES
3030,Juan R.,12,Asunción,PREMIUM,11-03-2024,NO
1255,Marcos R.,"""55""",Asuncion,Standard,22/03/2024,YES
7695,Ana López,"""41""",Asunción,PREMIUM,2024/01/09,no
7978,Pedro Silva,"""63""",Asuncion,Standard,12-11-2024,no
3519,Carla Díaz,"""52""",Luque,premium,28/09/2024,YES
9248,Sofía,57,Asunción,standard,04-01-2024,Yes
3822,Pedro Silva,14,Limpio,STANDARD,12-21-2024,NO
5438,Sofía,"""50""",San Lorenzo,standard,20/03/2024,no
523,Sofía,"""23""",Asuncion,premium,2024/07/02,no
6340,Pedro Silva,9,Luque,Standard,02-03-2024,no
2996,Ana López,"""33""",Luque,Standard,27-07-2024,YES
8807,Carla Díaz,59,San Lorenzo,standard,05/02/2024,NO
2700,Sofía,48,Luque,PREMIUM,02/10/2024,NO
5979,María P.,"""29""",Asunción,STANDARD,08-12-2024,NO
1196,Luis Gómez,"""18""",Fernando,STANDARD,05-24-2024,YES
8890,Ana López,"""26""",Asuncion,premium,15/04/2024,yes
1465,Diego S.,68,Fernando,standard,24-03-2024,yes
8211,Pedro Silva,"""32""",Asunción,PREMIUM,2024/01/13,no
6068,María P.,26,Fernando,Standard,03/09/2024,no
496,Juan R.,4,Luque,PREMIUM,04-01-2024,YES
1243,Luis Gómez,39,San Lorenzo,Standard,03-04-2024,yes
536,Ana López,13,San Lorenzo,premium,26-12-2024,yes
237,Luis Gómez,"""62""",Limpio,Standard,2024/01/10,NO
5223,Sofía,"""53""",San Lorenzo,PREMIUM,12/09/2024,no
7114,Lucía M.,14,Asuncion,standard,2024/11/16,NO
1757,Ana López,"""38""",Fernando,STANDARD,20/03/2024,NO
486,Ana López,30,Limpio,standard,22-05-2024,yes
1375,Sofía,38,Asuncion,premium,16/09/2024,NO
2072,Sofía,"""66""",Asuncion,premium,04-05-2024,no
2276,Pedro Silva,62,San Lorenzo,PREMIUM,11-26-2024,YES
7917,Marcos R.,57,Luque,Standard,27-11-2024,Yes
9042,María P.,26,Asuncion,premium,21-01-2024,no
1738,Marcos R.,"""20""",Luque,STANDARD,06/08/2024,no
1047,Marcos R.,"""26""",Fernando,Standard,2024/12/12,Yes
7399,Diego S.,4,Limpio,STANDARD,23/11/2024,YES
458,Diego S.,7,Luque,premium,12/01/2024,Yes
2859,Pedro Silva,"""51""",Asuncion,STANDARD,16/02/2024,yes
8950,María P.,22,Asuncion,STANDARD,08/09/2024,Yes
2755,Diego S.,36,San Lorenzo,STANDARD,19/03/2024,NO
3954,Sofía,46,Asuncion,STANDARD,2024/06/28,Yes
5722,Luis Gómez,20,Asunción,PREMIUM,15/09/2024,YES
5734,Lucía M.,3,San Lorenzo,premium,01/10/2024,yes
453,Marcos R.,70,Fernando,premium,2024/08/18,YES
5748,Diego S.,41,Limpio,premium,03-08-2024,NO
5118,Marcos R.,44,Fernando,premium,04-20-2024,YES
2945,Juan R.,37,Fernando,standard,22/06/2024,Yes
545,Sofía,44,Asunción,STANDARD,19-08-2024,yes
9485,Diego S.,3,Fernando,PREMIUM,13-12-2024,NO
5855,Carla Díaz,-5,Fernando,PREMIUM,13/01/2024,yes
4872,Carla Díaz,29,Luque,premium,2024/01/11,Yes
4072,Diego S.,20,Limpio,PREMIUM,09-21-2024,NO
7999,Marcos R.,"""40""",Asuncion,premium,18/12/2024,NO
772,Pedro Silva,41,Asuncion,STANDARD,22/08/2024,YES
6796,Juan R.,11,Asunción,STANDARD,27-10-2024,Yes
7791,Juan R.,39,San Lorenzo,premium,05-11-2024,NO
1780,Juan R.,51,San Lorenzo,standard,04-08-2024,yes
7062,Ana López,"""26""",Asunción,PREMIUM,16-07-2024,NO
8693,Lucía M.,"""53""",Fernando,Standard,10-15-2024,yes
8162,Juan R.,27,San Lorenzo,PREMIUM,2024/12/07,yes
8418,Juan R.,8,San Lorenzo,PREMIUM,21-11-2024,yes
69,Luis Gómez,34,Asuncion,Standard,2024/04/23,no
4354,Ana López,66,San Lorenzo,standard,2024/09/14,no
5244,Juan R.,11,Luque,STANDARD,01/04/2024,no
1900,Marcos R.,14,Fernando,Standard,2024/07/16,NO
7504,Sofía,-2,Luque,Standard,2024/12/08,YES
6901,María P.,"""18""",Fernando,standard,01-07-2024,yes
6139,Marcos R.,"""36""",Asunción,standard,05-17-2024,YES
5152,Luis Gómez,"""61""",Asunción,Standard,05/05/2024,yes
5641,Marcos R.,14,Fernando,Standard,10-24-2024,yes
2078,Ana López,66,Asunción,standard,2024/08/02,Yes
4569,Sofía,2,Fernando,Standard,12/06/2024,YES
7759,Lucía M.,"""26""",Luque,PREMIUM,10-14-2024,YES
615,Ana López,25,Luque,premium,22/07/2024,yes
2227,Luis Gómez,19,San Lorenzo,Standard,2024/08/03,no
373,Luis Gómez,-3,Asunción,Standard,2024/02/25,yes
7389,Juan R.,48,San Lorenzo,Standard,11-27-2024,Yes
7091,Ana López,49,Luque,premium,2024/01/17,NO
1592,Lucía M.,39,San Lorenzo,premium,24-09-2024,Yes
9511,Luis Gómez,"""55""",Luque,premium,28-11-2024,NO
2299,Diego S.,42,Limpio,premium,11-07-2024,YES
4102,Carla Díaz,8,Luque,standard,06-13-2024,NO
9932,Luis Gómez,"""30""",Asunción,STANDARD,2024/02/18,NO
1134,María P.,11,Limpio,PREMIUM,08/07/2024,yes
9676,Marcos R.,13,San Lorenzo,standard,04-18-2024,no
9899,Lucía M.,57,San Lorenzo,standard,2024/06/11,Yes
4321,Ana López,40,Luque,standard,20-12-2024,YES
1893,Juan R.,53,Luque,Standard,05-01-2024,no
8388,María P.,"""66""",Limpio,standard,01-15-2024,no
6545,Pedro Silva,19,Asunción,premium,12/01/2024,YES
8446,Carla Díaz,-1,Luque,PREMIUM,05-05-2024,no
6286,Luis Gómez,"""49""",Luque,standard,2024/01/23,no
9807,Carla Díaz,56,Fernando,STANDARD,2024/08/25,Yes
2697,María P.,54,Luque,STANDARD,09-12-2024,YES
1522,Marcos R.,68,San Lorenzo,PREMIUM,16/11/2024,YES
9857,Diego S.,-3,Luque,standard,20/12/2024,YES
6238,Sofía,45,Asuncion,PREMIUM,18/08/2024,Yes
2527,María P.,21,Luque,PREMIUM,05-19-2024,yes
2489,María P.,57,Asunción,PREMIUM,08-06-2024,yes
2989,Ana López,"""39""",Asunción,STANDARD,02/04/2024,YES
7697,Lucía M.,13,Asuncion,PREMIUM,16/04/2024,YES
3725,Diego S.,-5,Asunción,STANDARD,2024/05/08,NO
1025,Carla Díaz,"""35""",Fernando,PREMIUM,24-02-2024,Yes
1612,Sofía,"""48""",San Lorenzo,Standard,16/04/2024,Yes
3181,Diego S.,51,Asuncion,Standard,03-07-2024,YES
9730,Juan R.,2,San Lorenzo,STANDARD,05/11/2024,YES
590,Diego S.,40,San Lorenzo,standard,09-27-2024,no
4525,María P.,7,Asuncion,premium,2024/11/03,NO
168,Luis Gómez,6,Asuncion,premium,21/08/2024,Yes
1393,María P.,7,Asuncion,premium,08/09/2024,no
8838,María P.,"""37""",San Lorenzo,STANDARD,2024/04/20,YES
8437,Carla Díaz,7,Luque,premium,28/10/2024,no
8918,Lucía M.,-5,San Lorenzo,standard,10-15-2024,YES
3989,María P.,59,Fernando,Standard,12-04-2024,YES
198,Luis Gómez,54,Fernando,PREMIUM,16-09-2024,no
2932,Juan R.,14,San Lorenzo,Standard,02/06/2024,YES
3921,Ana López,"""38""",Asuncion,premium,2024/08/23,YES
9431,Carla Díaz,"""36""",Luque,STANDARD,11-02-2024,YES
6776,Luis Gómez,10,San Lorenzo,STANDARD,2024/04/10,YES
89,María P.,"""69""",Fernando,PREMIUM,12-26-2024,YES
6396,Luis Gómez,"""58""",Asunción,PREMIUM,05/02/2024,yes
9783,Luis Gómez,"""55""",Luque,PREMIUM,2024/08/24,NO
3946,Lucía M.,"""47""",Asunción,premium,2024/04/06,no
5042,Pedro Silva,14,Asunción,PREMIUM,07-09-2024,Yes
1936,Pedro Silva,"""42""",Asuncion,Standard,03-12-2024,no
271,Ana López,9,Asunción,STANDARD,15/01/2024,NO
7435,Juan R.,7,Fernando,standard,01-09-2024,no
7849,Sofía,9,Luque,PREMIUM,24/07/2024,YES
5723,Diego S.,2,Asuncion,STANDARD,26-02-2024,yes
3242,Luis Gómez,41,Asunción,STANDARD,2024/02/20,NO
5028,Luis Gómez,6,Asuncion,PREMIUM,20-11-2024,no
7972,Sofía,"""22""",Fernando,premium,03-01-2024,Yes
4018,Lucía M.,"""24""",Fernando,premium,22/05/2024,yes
1183,Luis Gómez,6,Fernando,premium,03-10-2024,yes
9980,Ana López,"""60""",Fernando,Standard,12-09-2024,no
8594,Luis Gómez,"""24""",Asunción,PREMIUM,08-01-2024,NO
1428,Luis Gómez,50,Limpio,PREMIUM,18-08-2024,yes
2122,Pedro Silva,"""36""",Asunción,PREMIUM,23/12/2024,no
4514,Marcos R.,11,Limpio,premium,21/08/2024,no
4915,Sofía,"""35""",Asunción,PREMIUM,2024/05/17,yes
553,Juan R.,"""46""",Fernando,premium,2024/06/14,NO
9385,Lucía M.,-5,Limpio,STANDARD,02-14-2024,YES
275,María P.,38,Limpio,STANDARD,05/03/2024,yes
9063,Ana López,18,San Lorenzo,Standard,03-12-2024,NO
8166,Carla Díaz,2,Asunción,STANDARD,2024/07/27,YES
1955,Pedro Silva,"""62""",Limpio,Standard,06-16-2024,no
5395,Juan R.,20,Luque,PREMIUM,19-10-2024,Yes
2465,María P.,39,Limpio,Standard,2024/01/10,no
9398,Pedro Silva,8,Luque,premium,25/01/2024,yes
2957,Marcos R.,"""35""",San Lorenzo,premium,12-12-2024,YES
4458,Pedro Silva,2,Fernando,PREMIUM,2024/03/23,Yes
7815,María P.,31,Fernando,premium,12-02-2024,Yes
6455,Diego S.,32,Asuncion,STANDARD,17-07-2024,NO
9118,Diego S.,48,San Lorenzo,premium,14/10/2024,YES
1136,Luis Gómez,24,Fernando,Standard,2024/03/21,NO
7937,María P.,11,Fernando,PREMIUM,16-06-2024,yes
5874,Carla Díaz,13,San Lorenzo,STANDARD,01-20-2024,yes
5492,Juan R.,"""20""",Asuncion,PREMIUM,27-10-2024,no
5161,Luis Gómez,"""59""",Limpio,premium,12-05-2024,YES
4172,Sofía,"""52""",Luque,PREMIUM,2024/04/11,no
8513,Ana López,"""19""",Fernando,standard,02/05/2024,no
3908,Pedro Silva,38,Limpio,standard,06-16-2024,NO
4821,Ana López,13,Asunción,PREMIUM,07-02-2024,NO
3414,Pedro Silva,63,Luque,Standard,06-12-2024,Yes
1167,Diego S.,8,Asunción,PREMIUM,2024/11/02,NO
7714,María P.,"""47""",Fernando,standard,01/08/2024,yes
8936,Juan R.,"""49""",Luque,PREMIUM,04/04/2024,Yes
885,Carla Díaz,53,Asunción,standard,21-11-2024,Yes
2466,Carla Díaz,-1,Asuncion,Standard,05-23-2024,NO
9981,Lucía M.,"""41""",Luque,STANDARD,06/05/2024,yes
3550,Sofía,"""55""",Luque,Standard,05-21-2024,no
3910,Diego S.,32,Luque,Standard,2024/09/04,yes
5581,Diego S.,-2,Luque,premium,2024/11/09,YES
4171,Carla Díaz,"""50""",San Lorenzo,standard,02-17-2024,YES
1006,Ana López,52,Asunción,Standard,24/01/2024,Yes
4918,Lucía M.,57,Fernando,STANDARD,05-04-2024,no
8021,Luis Gómez,10,San Lorenzo,Standard,11-25-2024,no
5196,Ana López,"""69""",Asunción,Standard,23-07-2024,YES
3536,Marcos R.,50,San Lorenzo,standard,2024/11/12,no
6226,Juan R.,"""49""",Limpio,premium,09-18-2024,YES
2405,Lucía M.,34,Asunción,standard,24/09/2024,no
329,Ana López,5,Fernando,standard,2024/03/02,no
4540,Luis Gómez,"""25""",San Lorenzo,premium,02-03-2024,NO
640,Pedro Silva,29,Asunción,Standard,2024/03/16,no
1789,Pedro Silva,"""53""",Luque,Standard,2024/09/05,yes
8121,Carla Díaz,12,San Lorenzo,PREMIUM,20-10-2024,no
2594,Pedro Silva,"""29""",San Lorenzo,PREMIUM,25/10/2024,Yes
1425,Juan R.,6,Asuncion,premium,10-14-2024,YES
3465,Carla Díaz,-1,Asunción,PREMIUM,2024/02/16,yes
8373,Diego S.,12,Asuncion,premium,08-07-2024,Yes
7577,Diego S.,"""46""",Asunción,standard,12-04-2024,YES
9240,Juan R.,44,Asunción,PREMIUM,2024/08/14,YES
336,Juan R.,11,Asunción,standard,03-26-2024,YES
8036,Diego S.,"""35""",Asunción,standard,2024/04/08,YES
6209,Pedro Silva,-3,Limpio,STANDARD,2024/12/25,YES
9866,Carla Díaz,14,Asuncion,STANDARD,2024/09/26,no
3206,Ana López,"""19""",Limpio,standard,2024/08/26,no
4980,María P.,"""45""",Asuncion,STANDARD,06-12-2024,no
2829,Lucía M.,"""25""",Fernando,premium,07-07-2024,yes
5182,Lucía M.,"""48""",Fernando,STANDARD,18-06-2024,NO
3472,Diego S.,"""35""",Luque,Standard,2024/10/22,yes
1714,Lucía M.,22,Limpio,PREMIUM,01/02/2024,NO
2898,Ana López,33,San Lorenzo,standard,12-06-2024,no
3737,Sofía,21,Fernando,Standard,05/06/2024,no
5379,Sofía,60,Limpio,standard,06-04-2024,Yes
5271,Sofía,"""33""",Luque,STANDARD,24-05-2024,yes
27,Carla Díaz,36,San Lorenzo,PREMIUM,12/03/2024,NO
1834,Ana López,"""23""",Fernando,Standard,25/12/2024,no
3641,Ana López,"""45""",San Lorenzo,standard,2024/08/01,NO
7994,Marcos R.,55,Luque,Standard,15-05-2024,NO
3587,Ana López,24,San Lorenzo,PREMIUM,16-09-2024,no
3571,Marcos R.,"""21""",Limpio,STANDARD,2024/05/08,YES
4718,Lucía M.,25,Fernando,STANDARD,2024/05/15,yes
4538,María P.,12,Limpio,premium,05/07/2024,NO
6793,Ana López,40,Asunción,standard,09-05-2024,no
9610,Luis Gómez,7,Luque,STANDARD,11-12-2024,no
5618,Luis Gómez,"""18""",Luque,premium,2024/10/22,YES
6179,Pedro Silva,47,Fernando,Standard,2024/03/04,yes
2427,Sofía,4,Asuncion,STANDARD,2024/05/10,YES
2400,Pedro Silva,48,Fernando,standard,17/12/2024,no
8900,Lucía M.,8,Asunción,premium,01/02/2024,YES
6076,Juan R.,41,San Lorenzo,premium,12-23-2024,NO
970,Ana López,"""24""",Fernando,premium,20/03/2024,Yes
7466,Lucía M.,"""67""",Asuncion,premium,20/03/2024,YES
5623,Luis Gómez,69,Luque,PREMIUM,01/01/2024,Yes
6835,Carla Díaz,-3,San Lorenzo,Standard,04-18-2024,NO
4664,Diego S.,"""24""",Fernando,PREMIUM,12-07-2024,no
9757,Sofía,33,Asuncion,STANDARD,09-21-2024,no
8428,Juan R.,"""19""",San Lorenzo,Standard,10/11/2024,yes
3238,Diego S.,47,Asunción,Standard,04/12/2024,NO
228,María P.,4,Fernando,premium,11-05-2024,YES
502,Sofía,10,San Lorenzo,PREMIUM,03-04-2024,yes
2391,Lucía M.,4,Asunción,standard,07-17-2024,yes
2392,María P.,14,Asunción,STANDARD,28-07-2024,no
2848,Sofía,"""37""",Asunción,standard,07-20-2024,Yes
5807,Carla Díaz,"""25""",Luque,standard,26/03/2024,yes
9151,Diego S.,22,Asuncion,PREMIUM,09/11/2024,no
4954,Juan R.,60,Asuncion,Standard,20-09-2024,Yes
6203,Pedro Silva,47,Asunción,STANDARD,12/09/2024,yes
8711,Sofía,"""60""",Asunción,premium,18-02-2024,YES
4467,María P.,"""19""",Asunción,Standard,2024/06/11,Yes
9750,Pedro Silva,"""66""",Fernando,premium,2024/01/19,Yes
7080,Luis Gómez,"""62""",Asunción,STANDARD,09-09-2024,no
8762,Ana López,"""35""",Luque,premium,10-01-2024,YES
9714,Ana López,"""33""",Asuncion,standard,12-24-2024,NO
6477,Carla Díaz,9,Asuncion,standard,18/06/2024,NO
2549,María P.,-2,San Lorenzo,STANDARD,16-11-2024,NO
8044,Sofía,"""18""",Luque,standard,2024/02/26,YES
7053,Diego S.,20,Asuncion,Standard,11/04/2024,no
5741,Ana López,14,Asunción,STANDARD,2024/09/07,YES
4192,Juan R.,62,Asuncion,Standard,11/05/2024,YES
3800,Ana López,"""41""",San Lorenzo,PREMIUM,2024/05/17,no
4420,Diego S.,43,Asuncion,STANDARD,08/11/2024,yes
3869,Ana López,"""57""",Fernando,standard,10-02-2024,NO
9059,Carla Díaz,"""69""",Asunción,standard,25/06/2024,YES
2757,Ana López,"""45""",Fernando,Standard,28/08/2024,no
1424,María P.,14,Fernando,STANDARD,08-24-2024,Yes
5091,Lucía M.,56,Asunción,standard,2024/04/16,yes
2252,Carla Díaz,57,Fernando,STANDARD,2024/11/22,Yes
3173,Lucía M.,-1,Asunción,STANDARD,02-06-2024,YES
3254,Carla Díaz,"""53""",Asuncion,Standard,02-05-2024,YES
4242,Carla Díaz,0,Asunción,PREMIUM,18-05-2024,yes
6771,Marcos R.,6,Asuncion,PREMIUM,05-18-2024,YES
1502,Ana López,44,Asunción,standard,08-14-2024,yes
6748,Pedro Silva,9,Fernando,premium,05-09-2024,yes
5385,Sofía,14,Asunción,premium,01-01-2024,yes
3838,Sofía,"""32""",Asuncion,standard,13/06/2024,Yes
5369,Lucía M.,"""32""",Asuncion,PREMIUM,24/04/2024,yes
8731,Carla Díaz,47,San Lorenzo,STANDARD,2024/03/03,NO
2576,Lucía M.,7,Limpio,STANDARD,2024/12/18,YES
9872,María P.,39,Limpio,premium,2024/08/15,NO
9990,Marcos R.,4,Limpio,standard,11-07-2024,yes
5309,Pedro Silva,27,Asuncion,PREMIUM,23-10-2024,no
3554,Juan R.,"""49""",Luque,Standard,2024/12/25,YES
6450,Marcos R.,7,Asuncion,STANDARD,2024/04/07,yes
521,Luis Gómez,36,San Lorenzo,standard,13-12-2024,YES
3780,Luis Gómez,-1,San Lorenzo,STANDARD,01-11-2024,YES
5827,María P.,18,Limpio,Standard,05-17-2024,yes
5699,Sofía,"""59""",San Lorenzo,STANDARD,09-15-2024,yes
5612,Lucía M.,"""25""",Fernando,STANDARD,27/06/2024,NO
1041,Lucía M.,9,Asunción,PREMIUM,03-26-2024,YES
9250,Sofía,"""56""",San Lorenzo,STANDARD,11/08/2024,NO
9727,Sofía,13,Limpio,premium,14-07-2024,NO
8287,Lucía M.,"""18""",Asuncion,standard,07-13-2024,YES
7463,Juan R.,"""59""",San Lorenzo,Standard,07-21-2024,NO
