id_cliente,nombre,edad,ciudad,segmento,fecha_alta,activo
4917,juan r.,,luque,standard,2024-09-11,True
8472,maría p.,,asuncion,standard,2024-03-14,False
3235,carla díaz,70.0,luque,premium,2024-11-25,False
5325,marcos r.,39.0,asuncion,premium,2024-07-11,True
1728,ana lópez,52.0,asuncion,standard,2024-09-23,True
9226,luis gómez,,limpio,premium,2024-02-09,True
1090,pedro silva,19.0,san lorenzo,premium,2024-06-28,True
2285,marcos r.,,san lorenzo,premium,2024-04-25,False
5229,lucía m.,7.0,san lorenzo,premium,2024-04-10,False
3102,luis gómez,0.0,luque,standard,2024-03-09,True
3431,luis gómez,6.0,asuncion,premium,2024-08-20,True
5819,luis gómez,,luque,premium,2024-10-27,False
4465,marcos r.,20.0,fernando,premium,2024-08-13,True
135,carla díaz,34.0,luque,premium,2024-04-20,False
5793,maría p.,,luque,premium,2024-09-17,True
5740,juan r.,50.0,asunción,standard,2024-11-01,False
9573,carla díaz,45.0,san lorenzo,premium,2024-05-05,False
9558,maría p.,6.0,asunción,standard,2024-12-04,True
4603,luis gómez,29.0,san lorenzo,standard,2024-03-21,True
5675,marcos r.,,fernando,premium,2024-10-09,True
8405,sofía,26.0,limpio,premium,2024-10-06,True
535,sofía,,fernando,standard,2024-03-21,False
8537,luis gómez,,asunción,standard,2024-05-06,True
9479,sofía,14.0,asuncion,standard,2024-07-15,True
904,ana lópez,7.0,asunción,premium,2024-05-11,False
983,juan r.,,luque,standard,2024-07-23,False
2685,luis gómez,,luque,standard,2024-08-21,True
4320,marcos r.,,luque,premium,2024-11-19,False
5508,carla díaz,,asunción,standard,2024-05-22,True
1867,carla díaz,,luque,standard,2024-02-17,False
4384,marcos r.,14.0,fernando,standard,2024-11-12,False
1511,lucía m.,42.0,san lorenzo,standard,2024-01-12,True
7337,marcos r.,7.0,fernando,standard,2024-01-10,False
1761,sofía,,asuncion,standard,2024-06-19,True
6376,marcos r.,,fernando,standard,2024-02-14,False
5443,maría p.,,limpio,premium,2024-05-28,True
3216,maría p.,,asuncion,standard,2024-02-04,True
9439,sofía,0.0,asuncion,premium,2024-03-01,True
6949,lucía m.,,fernando,premium,2024-01-14,True
7948,ana lópez,8.0,limpio,standard,2024-03-10,True
7129,lucía m.,,limpio,standard,2024-10-08,True
6051,juan r.,14.0,limpio,premium,2024-06-09,True
3859,juan r.,,asunción,standard,2024-10-02,True
7010,lucía m.,39.0,san lorenzo,premium,2024-06-01,False
4544,pedro silva,50.0,asunción,premium,2024-03-09,True
4198,lucía m.,68.0,fernando,premium,2024-09-05,True
6201,maría p.,0.0,limpio,premium,2024-11-02,False
5469,ana lópez,,limpio,standard,2024-03-22,True
3212,marcos r.,13.0,luque,standard,2024-05-09,False
2288,diego s.,,asuncion,standard,2024-04-15,True
3440,sofía,29.0,fernando,standard,2024-12-26,True
6120,pedro silva,32.0,asunción,premium,2024-06-09,False
9514,ana lópez,11.0,limpio,premium,2024-10-24,True
4587,diego s.,,limpio,premium,2024-08-09,False
7904,marcos r.,69.0,asuncion,standard,2024-02-15,True
9292,ana lópez,3.0,luque,premium,2024-07-03,False
6017,sofía,,luque,premium,2024-03-01,True
1565,diego s.,,asuncion,premium,2024-11-09,True
7784,diego s.,48.0,limpio,standard,2024-02-16,True
4841,juan r.,46.0,fernando,premium,2024-02-11,True
6367,ana lópez,,luque,standard,2024-10-19,True
8163,lucía m.,39.0,asunción,standard,2024-08-03,True
447,diego s.,,luque,standard,2024-10-14,False
7854,juan r.,,san lorenzo,premium,2024-03-18,True
7773,carla díaz,28.0,limpio,standard,2024-10-13,True
8618,carla díaz,0.0,asuncion,standard,2024-01-22,True
2138,juan r.,,luque,standard,2024-08-24,True
2213,diego s.,34.0,luque,standard,2024-03-08,True
6498,ana lópez,41.0,san lorenzo,premium,2024-11-06,True
3901,ana lópez,9.0,limpio,premium,2024-08-14,False
8240,luis gómez,,san lorenzo,standard,2024-08-13,True
928,ana lópez,,luque,premium,2024-07-21,True
5767,carla díaz,,asunción,premium,2024-05-06,False
6285,ana lópez,37.0,luque,premium,2024-02-09,True
3071,sofía,2.0,limpio,standard,2024-05-23,False
226,maría p.,4.0,fernando,standard,2024-03-14,True
8291,maría p.,2.0,asuncion,standard,2024-01-27,True
4489,diego s.,36.0,luque,premium,2024-03-03,True
6971,diego s.,53.0,limpio,premium,2024-05-27,True
398,pedro silva,,fernando,standard,2024-02-15,False
488,luis gómez,,asuncion,standard,2024-12-19,False
3532,lucía m.,15.0,fernando,standard,2024-10-03,True
8081,juan r.,,fernando,standard,2024-01-04,False
9393,sofía,19.0,asunción,standard,2024-08-04,True
832,juan r.,,limpio,standard,2024-08-06,False
3546,marcos r.,11.0,san lorenzo,standard,2024-08-20,False
254,marcos r.,,asunción,premium,2024-01-04,True
8600,ana lópez,,san lorenzo,standard,2024-02-22,True
5809,diego s.,,san lorenzo,standard,2024-05-16,False
1253,lucía m.,1.0,asuncion,premium,2024-03-19,False
6784,juan r.,33.0,asuncion,standard,2024-12-02,True
5426,sofía,12.0,san lorenzo,standard,2024-08-09,False
6010,luis gómez,,asunción,premium,2024-11-05,False
6481,luis gómez,43.0,luque,standard,2024-01-24,True
8590,diego s.,,asunción,premium,2024-12-22,False
4552,sofía,27.0,san lorenzo,premium,2024-01-05,False
7430,marcos r.,,fernando,standard,2024-07-07,True
1664,luis gómez,,fernando,standard,2024-10-07,False
3507,juan r.,52.0,fernando,premium,2024-12-28,True
2454,sofía,12.0,luque,standard,2024-10-03,False
9654,maría p.,34.0,fernando,standard,2024-09-12,False
3933,ana lópez,,asunción,premium,2024-03-01,False
8846,luis gómez,1.0,luque,standard,2024-05-25,True
6108,juan r.,15.0,san lorenzo,premium,2024-11-21,True
3665,marcos r.,68.0,limpio,premium,2024-12-12,True
469,sofía,7.0,asunción,premium,2024-01-12,True
141,carla díaz,59.0,limpio,premium,2024-11-05,False
7733,lucía m.,,fernando,standard,2024-12-13,False
1360,juan r.,,fernando,standard,2024-06-17,True
5108,luis gómez,,fernando,standard,2024-08-02,True
4616,maría p.,,fernando,standard,2024-08-02,True
3924,marcos r.,,fernando,standard,2024-03-15,False
6727,marcos r.,,luque,premium,2024-12-16,True
2986,ana lópez,14.0,asuncion,standard,2024-10-01,False
9682,pedro silva,,asunción,standard,2024-04-15,False
8231,carla díaz,,asunción,premium,2024-01-17,True
1493,lucía m.,,limpio,standard,2024-01-22,True
3367,marcos r.,,limpio,premium,2024-03-22,False
858,juan r.,,fernando,standard,2024-06-06,False
4517,diego s.,15.0,luque,standard,2024-01-25,False
6073,lucía m.,65.0,asuncion,standard,2024-03-02,True
6946,pedro silva,5.0,asuncion,premium,2024-08-15,True
2593,marcos r.,54.0,fernando,standard,2024-09-03,False
9626,marcos r.,39.0,limpio,premium,2024-05-02,False
9596,ana lópez,4.0,fernando,standard,2024-01-19,True
3851,carla díaz,33.0,limpio,standard,2024-05-22,False
18,ana lópez,,asunción,standard,2024-10-24,False
4309,carla díaz,8.0,limpio,premium,2024-10-11,False
7417,maría p.,64.0,luque,standard,2024-06-25,False
3668,sofía,29.0,limpio,premium,2024-11-20,True
4862,pedro silva,31.0,asuncion,standard,2024-09-04,False
7209,marcos r.,5.0,asunción,standard,2024-07-07,True
2325,marcos r.,,asunción,standard,2024-11-27,True
6838,juan r.,37.0,san lorenzo,premium,2024-01-22,True
2018,pedro silva,,limpio,standard,2024-02-08,True
5917,sofía,6.0,fernando,standard,2024-04-27,False
3499,sofía,19.0,asunción,standard,2024-11-02,False
6667,lucía m.,49.0,asuncion,standard,2024-10-08,True
930,juan r.,40.0,fernando,premium,2024-12-26,True
6033,sofía,9.0,limpio,standard,2024-07-24,False
6247,ana lópez,,san lorenzo,premium,2024-08-17,True
8929,maría p.,34.0,asuncion,standard,2024-07-12,False
8828,luis gómez,11.0,asuncion,standard,2024-04-06,True
5772,juan r.,10.0,limpio,premium,2024-03-08,False
9391,marcos r.,,san lorenzo,standard,2024-10-06,True
9392,ana lópez,53.0,luque,standard,2024-06-18,False
6650,pedro silva,64.0,fernando,premium,2024-06-26,False
5467,luis gómez,15.0,san lorenzo,standard,2024-12-27,True
2837,carla díaz,,asuncion,premium,2024-04-17,True
418,luis gómez,,asunción,premium,2024-04-27,True
6552,diego s.,44.0,asuncion,premium,2024-07-05,True
6512,pedro silva,11.0,luque,premium,2024-05-25,True
9887,luis gómez,1.0,limpio,premium,2024-07-08,False
1689,lucía m.,21.0,luque,premium,2024-07-13,False
863,lucía m.,21.0,asunción,premium,2024-09-18,True
4638,sofía,,san lorenzo,standard,2024-06-03,False
3051,diego s.,,fernando,premium,2024-06-11,True
5842,marcos r.,54.0,fernando,standard,2024-05-12,True
7564,maría p.,2.0,san lorenzo,standard,2024-12-17,True
9725,ana lópez,,luque,premium,2024-10-12,False
8313,diego s.,8.0,fernando,standard,2024-06-05,True
5706,diego s.,,luque,standard,2024-10-03,False
6635,pedro silva,,fernando,standard,2024-09-13,False
4067,carla díaz,,limpio,premium,2024-05-18,False
4822,sofía,,san lorenzo,premium,2024-04-15,True
9415,juan r.,15.0,limpio,standard,2024-09-24,False
668,marcos r.,7.0,san lorenzo,premium,2024-11-28,False
8312,sofía,13.0,asuncion,standard,2024-08-03,False
6981,juan r.,22.0,limpio,standard,2024-10-07,False
9086,diego s.,,limpio,premium,2024-12-07,False
8468,juan r.,,asunción,standard,2024-06-23,True
52,maría p.,19.0,san lorenzo,standard,2024-05-06,True
446,marcos r.,,asunción,premium,2024-07-23,False
8740,lucía m.,47.0,limpio,premium,2024-01-18,False
9683,maría p.,34.0,limpio,standard,2024-10-01,False
4550,ana lópez,,limpio,premium,2024-06-22,False
5439,diego s.,,asunción,standard,2024-05-12,False
5260,pedro silva,10.0,limpio,standard,2024-12-28,True
138,luis gómez,58.0,fernando,standard,2024-05-03,False
9765,ana lópez,,asuncion,standard,2024-01-08,True
2030,maría p.,70.0,luque,standard,2024-05-13,True
8813,juan r.,,limpio,premium,2024-01-01,False
7462,lucía m.,8.0,asunción,standard,2024-09-25,False
2150,carla díaz,53.0,limpio,premium,2024-08-25,False
8406,ana lópez,57.0,fernando,premium,2024-04-05,False
955,pedro silva,33.0,limpio,standard,2024-05-09,True
2351,juan r.,,limpio,premium,2024-04-02,False
2573,maría p.,70.0,asunción,premium,2024-04-21,False
1055,carla díaz,9.0,asunción,standard,2024-03-25,False
7528,maría p.,,asunción,standard,2024-04-17,True
9776,carla díaz,59.0,asuncion,standard,2024-12-26,True
319,luis gómez,60.0,luque,standard,2024-08-13,True
5633,carla díaz,,fernando,standard,2024-01-09,True
370,sofía,,asunción,premium,2024-04-05,False
6504,sofía,42.0,asunción,standard,2024-10-02,False
2657,luis gómez,57.0,fernando,premium,2024-06-09,False
5761,maría p.,,asunción,standard,2024-05-20,False
3508,ana lópez,3.0,luque,premium,2024-05-11,False
1635,ana lópez,47.0,fernando,standard,2024-10-03,True
9926,carla díaz,4.0,san lorenzo,standard,2024-02-25,False
4921,lucía m.,,luque,standard,2024-03-06,True
2318,ana lópez,35.0,limpio,standard,2024-06-15,True
8956,juan r.,46.0,limpio,standard,2024-06-24,True
8195,pedro silva,,asuncion,premium,2024-05-13,True
7194,diego s.,,asuncion,standard,2024-08-19,False
906,luis gómez,,fernando,standard,2024-10-24,False
1384,marcos r.,0.0,asuncion,premium,2024-12-22,False
9217,lucía m.,63.0,limpio,standard,2024-03-18,True
5421,carla díaz,8.0,fernando,premium,2024-07-27,True
6178,lucía m.,,san lorenzo,standard,2024-08-03,True
8650,luis gómez,,san lorenzo,standard,2024-12-14,False
1189,pedro silva,62.0,luque,standard,2024-08-04,True
997,luis gómez,,limpio,standard,2024-02-13,True
3936,ana lópez,,limpio,standard,2024-11-10,True
7086,diego s.,60.0,fernando,premium,2024-11-18,False
8851,diego s.,,asunción,standard,2024-11-09,True
1810,carla díaz,3.0,san lorenzo,premium,2024-03-09,True
239,maría p.,22.0,limpio,standard,2024-05-16,True
9588,juan r.,68.0,limpio,premium,2024-02-22,False
1608,luis gómez,,asunción,premium,2024-06-22,False
1402,luis gómez,3.0,asunción,premium,2024-11-09,False
3381,marcos r.,2.0,limpio,premium,2024-12-21,True
6496,juan r.,10.0,asuncion,premium,2024-10-28,True
54,luis gómez,25.0,luque,standard,2024-09-23,True
4547,juan r.,,san lorenzo,premium,2024-06-21,True
9471,diego s.,13.0,limpio,standard,2024-03-12,True
2232,pedro silva,,san lorenzo,premium,2024-03-27,False
2469,luis gómez,,asunción,premium,2024-01-15,True
3447,pedro silva,,fernando,standard,2024-05-07,True
7559,lucía m.,,luque,premium,2024-05-12,True
3034,pedro silva,,limpio,premium,2024-06-07,True
589,ana lópez,,asunción,standard,2024-08-05,True
104,maría p.,44.0,san lorenzo,standard,2024-04-18,True
9031,pedro silva,6.0,fernando,premium,2024-07-23,True
6087,sofía,,san lorenzo,premium,2024-07-03,True
2373,sofía,,san lorenzo,premium,2024-09-07,True
8835,ana lópez,,limpio,standard,2024-04-18,False
9708,luis gómez,62.0,asunción,premium,2024-10-07,True
7982,sofía,55.0,asuncion,premium,2024-09-04,False
4787,sofía,,luque,standard,2024-06-10,True
670,ana lópez,10.0,fernando,standard,2024-11-26,False
5352,maría p.,,fernando,premium,2024-08-28,True
7208,ana lópez,,fernando,premium,2024-07-25,False
8964,sofía,,limpio,standard,2024-08-05,True
9452,juan r.,56.0,asuncion,standard,2024-01-21,False
5383,juan r.,,san lorenzo,standard,2024-11-25,False
1561,juan r.,29.0,fernando,premium,2024-05-08,True
6598,sofía,13.0,asunción,premium,2024-01-15,True
5318,sofía,55.0,asuncion,premium,2024-10-01,True
3548,diego s.,,fernando,standard,2024-10-18,False
2584,carla díaz,,asuncion,premium,2024-08-23,True
7197,marcos r.,,limpio,standard,2024-12-20,True
5798,sofía,4.0,san lorenzo,standard,2024-05-01,True
8410,pedro silva,,san lorenzo,premium,2024-03-07,True
4796,pedro silva,61.0,asuncion,standard,2024-10-18,False
428,sofía,12.0,asunción,standard,2024-05-17,True
8233,juan r.,1.0,asuncion,premium,2024-05-14,True
828,carla díaz,,limpio,premium,2024-01-28,True
7663,lucía m.,,limpio,standard,2024-11-17,True
9858,sofía,15.0,asunción,premium,2024-11-19,True
3505,luis gómez,9.0,asunción,standard,2024-07-21,False
2450,pedro silva,59.0,asunción,standard,2024-03-04,True
8656,sofía,60.0,asunción,premium,2024-11-22,True
1464,ana lópez,,limpio,standard,2024-04-01,False
411,juan r.,52.0,luque,standard,2024-12-16,False
2883,juan r.,,san lorenzo,standard,2024-12-05,True
461,maría p.,37.0,luque,standard,2024-02-27,True
7906,pedro silva,,fernando,standard,2024-08-08,True
5046,carla díaz,35.0,asuncion,premium,2024-03-13,False
6839,maría p.,14.0,asuncion,standard,2024-07-06,True
8047,pedro silva,13.0,san lorenzo,premium,2024-11-06,False
1973,lucía m.,48.0,limpio,standard,2024-09-04,True
5676,sofía,,limpio,standard,2024-03-10,True
6484,lucía m.,,san lorenzo,standard,2024-09-22,True
5124,lucía m.,57.0,san lorenzo,standard,2024-05-11,True
5953,marcos r.,,luque,standard,2024-08-19,True
7151,maría p.,,asuncion,premium,2024-08-12,False
7464,ana lópez,44.0,limpio,standard,2024-01-04,True
8662,carla díaz,,asuncion,standard,2024-09-25,True
1683,luis gómez,1.0,asunción,premium,2024-12-02,False
7248,marcos r.,7.0,limpio,standard,2024-03-16,True
9437,pedro silva,,asuncion,premium,2024-11-01,False
5910,diego s.,1.0,asuncion,premium,2024-01-07,True
3388,carla díaz,13.0,asuncion,premium,2024-12-22,True
7287,lucía m.,8.0,san lorenzo,premium,2024-11-20,True
812,pedro silva,,asuncion,premium,2024-12-17,True
5478,pedro silva,47.0,luque,premium,2024-07-25,True
5906,diego s.,,asunción,standard,2024-05-05,True
9903,maría p.,4.0,limpio,standard,2024-01-13,True
3437,maría p.,9.0,san lorenzo,standard,2024-10-23,True
1634,ana lópez,10.0,san lorenzo,standard,2024-06-26,True
5092,luis gómez,,fernando,standard,2024-06-04,True
3200,sofía,,san lorenzo,standard,2024-04-16,False
1994,luis gómez,,limpio,standard,2024-01-11,True
2547,sofía,,luque,standard,2024-09-23,True
9388,lucía m.,,asuncion,standard,2024-11-07,True
7146,sofía,,asuncion,standard,2024-06-08,False
3976,pedro silva,33.0,san lorenzo,premium,2024-11-15,True
8751,carla díaz,59.0,limpio,standard,2024-04-07,True
5188,diego s.,32.0,asuncion,standard,2024-07-23,False
7959,juan r.,,san lorenzo,standard,2024-10-17,False
225,sofía,35.0,asunción,premium,2024-05-24,True
8786,carla díaz,14.0,san lorenzo,standard,2024-06-27,False
3576,diego s.,,asunción,standard,2024-10-22,False
3787,pedro silva,,asunción,premium,2024-09-02,True
5464,sofía,49.0,san lorenzo,standard,2024-04-05,True
8488,pedro silva,9.0,limpio,premium,2024-02-14,True
7272,maría p.,18.0,fernando,standard,2024-03-05,False
3119,pedro silva,60.0,luque,standard,2024-06-13,True
3772,carla díaz,,limpio,premium,2024-10-23,False
7382,carla díaz,15.0,asunción,standard,2024-10-02,True
7864,juan r.,12.0,asuncion,premium,2024-06-28,False
4347,carla díaz,53.0,limpio,standard,2024-09-17,True
6797,lucía m.,55.0,luque,premium,2024-02-24,True
4448,ana lópez,,asunción,premium,2024-07-07,False
403,ana lópez,24.0,limpio,standard,2024-07-09,True
1853,diego s.,,asunción,standard,2024-07-22,True
7634,diego s.,0.0,fernando,premium,2024-01-19,False
4695,sofía,58.0,asunción,premium,2024-01-08,True
7204,maría p.,3.0,limpio,premium,2024-11-14,True
2057,diego s.,,asuncion,standard,2024-12-01,True
5933,lucía m.,50.0,san lorenzo,standard,2024-12-23,False
7226,pedro silva,,asuncion,standard,2024-07-28,True
5608,maría p.,,asuncion,standard,2024-07-10,False
905,pedro silva,0.0,san lorenzo,standard,2024-09-27,True
2596,carla díaz,4.0,san lorenzo,standard,2024-03-05,False
9623,diego s.,,asunción,standard,2024-06-21,True
3270,pedro silva,23.0,san lorenzo,premium,2024-10-13,False
7778,luis gómez,,asunción,standard,2024-05-23,True
2183,ana lópez,,asunción,standard,2024-12-20,False
8501,sofía,27.0,limpio,standard,2024-03-11,False
5020,marcos r.,,asunción,premium,2024-11-07,False
5877,juan r.,,limpio,premium,2024-05-23,False
3416,sofía,,fernando,premium,2024-12-08,True
2964,pedro silva,,asunción,premium,2024-11-11,True
731,juan r.,8.0,limpio,premium,2024-10-07,False
2906,maría p.,,fernando,standard,2024-06-12,False
8715,juan r.,67.0,luque,standard,2024-06-08,True
8262,sofía,33.0,fernando,standard,2024-06-03,True
8499,lucía m.,25.0,san lorenzo,standard,2024-05-07,False
2191,maría p.,47.0,fernando,standard,2024-05-01,True
8553,marcos r.,7.0,san lorenzo,standard,2024-06-25,True
1219,carla díaz,50.0,san lorenzo,premium,2024-04-11,True
9307,ana lópez,20.0,luque,standard,2024-01-15,True
4777,sofía,6.0,limpio,standard,2024-11-19,False
2097,ana lópez,,luque,premium,2024-06-26,True
1224,maría p.,,san lorenzo,standard,2024-08-15,False
165,juan r.,,asunción,premium,2024-08-25,True
3964,juan r.,36.0,san lorenzo,standard,2024-06-08,True
3942,marcos r.,15.0,asuncion,standard,2024-07-15,True
7440,lucía m.,7.0,fernando,premium,2024-06-09,True
817,sofía,25.0,limpio,standard,2024-05-25,False
6429,pedro silva,,limpio,standard,2024-12-09,True
1864,luis gómez,,asunción,premium,2024-08-19,False
4680,ana lópez,,luque,premium,2024-11-10,False
8172,maría p.,,limpio,premium,2024-07-17,True
6532,luis gómez,15.0,luque,standard,2024-10-09,True
7756,pedro silva,18.0,san lorenzo,standard,2024-03-11,True
6622,maría p.,57.0,luque,standard,2024-09-24,True
5759,carla díaz,,asuncion,premium,2024-02-01,False
2269,juan r.,6.0,luque,premium,2024-06-21,True
4845,lucía m.,,limpio,premium,2024-10-26,True
1888,marcos r.,10.0,asunción,standard,2024-02-03,True
1680,pedro silva,,fernando,premium,2024-02-10,True
2080,luis gómez,,asuncion,premium,2024-06-09,True
7021,marcos r.,,luque,standard,2024-07-05,True
687,juan r.,,san lorenzo,premium,2024-05-07,False
7892,pedro silva,32.0,fernando,standard,2024-03-10,True
117,ana lópez,10.0,san lorenzo,standard,2024-06-09,True
4425,luis gómez,,asuncion,standard,2024-09-11,True
4121,pedro silva,34.0,asuncion,premium,2024-01-26,True
459,carla díaz,31.0,asunción,premium,2024-04-22,True
767,carla díaz,46.0,asunción,standard,2024-02-06,True
6342,sofía,33.0,asunción,standard,2024-04-08,True
6039,pedro silva,9.0,limpio,standard,2024-08-02,True
4380,ana lópez,8.0,san lorenzo,premium,2024-11-13,True
5371,juan r.,1.0,asuncion,standard,2024-12-22,False
2326,sofía,8.0,fernando,standard,2024-06-28,True
9666,luis gómez,,limpio,premium,2024-05-08,True
1883,maría p.,3.0,luque,standard,2024-02-07,False
5561,ana lópez,6.0,fernando,premium,2024-04-14,True
5924,luis gómez,9.0,limpio,standard,2024-03-01,True
5194,diego s.,10.0,luque,premium,2024-01-17,False
7957,carla díaz,,san lorenzo,standard,2024-03-14,True
4510,carla díaz,5.0,luque,premium,2024-07-14,True
7718,pedro silva,,luque,standard,2024-05-03,True
7142,juan r.,,san lorenzo,standard,2024-10-13,True
3313,marcos r.,1.0,san lorenzo,premium,2024-02-24,True
5621,luis gómez,67.0,limpio,premium,2024-07-23,True
1331,luis gómez,27.0,asuncion,premium,2024-02-24,False
1981,juan r.,,san lorenzo,standard,2024-12-27,True
7195,lucía m.,,asunción,premium,2024-04-01,False
5605,ana lópez,,fernando,standard,2024-11-06,True
8205,maría p.,56.0,san lorenzo,standard,2024-05-25,False
126,luis gómez,,limpio,standard,2024-10-20,True
1330,marcos r.,36.0,san lorenzo,standard,2024-01-11,True
744,diego s.,,san lorenzo,standard,2024-02-08,True
9868,diego s.,,asuncion,premium,2024-01-13,False
7673,marcos r.,3.0,asuncion,premium,2024-03-25,False
5861,lucía m.,6.0,luque,standard,2024-11-06,False
1012,sofía,15.0,fernando,standard,2024-02-15,False
436,pedro silva,,limpio,premium,2024-05-01,True
5875,luis gómez,,fernando,premium,2024-07-25,True
1423,pedro silva,14.0,san lorenzo,premium,2024-04-24,True
3459,luis gómez,,limpio,standard,2024-11-23,True
5479,carla díaz,,limpio,standard,2024-05-21,True
6778,lucía m.,,luque,standard,2024-07-08,False
1727,lucía m.,,asuncion,premium,2024-05-04,False
8630,pedro silva,55.0,luque,standard,2024-08-07,True
6579,diego s.,,asunción,premium,2024-03-28,True
1008,ana lópez,45.0,luque,premium,2024-12-10,True
9425,luis gómez,,limpio,standard,2024-06-01,True
3305,luis gómez,55.0,limpio,premium,2024-11-16,True
425,juan r.,35.0,asunción,premium,2024-10-19,True
8077,diego s.,,san lorenzo,standard,2024-05-18,True
5811,sofía,,limpio,standard,2024-04-16,False
3631,pedro silva,11.0,asuncion,standard,2024-03-28,False
5977,luis gómez,,fernando,standard,2024-09-03,True
4100,lucía m.,63.0,limpio,standard,2024-05-10,True
2994,juan r.,19.0,luque,standard,2024-03-04,True
1062,marcos r.,44.0,asuncion,premium,2024-07-12,False
9640,diego s.,49.0,limpio,standard,2024-09-20,False
6515,juan r.,30.0,asuncion,standard,2024-03-21,True
7431,ana lópez,,luque,standard,2024-01-12,False
7203,sofía,,limpio,premium,2024-06-08,True
1855,maría p.,46.0,fernando,standard,2024-11-13,False
2590,carla díaz,,san lorenzo,standard,2024-12-26,False
3094,pedro silva,12.0,asunción,premium,2024-07-25,False
4227,diego s.,10.0,san lorenzo,standard,2024-07-06,False
8429,luis gómez,44.0,san lorenzo,standard,2024-11-28,True
4215,pedro silva,,asuncion,standard,2024-09-12,False
8862,luis gómez,,asuncion,standard,2024-11-06,True
3779,ana lópez,,san lorenzo,standard,2024-01-14,False
3966,marcos r.,,limpio,standard,2024-12-26,False
9383,maría p.,,san lorenzo,premium,2024-06-04,False
1628,pedro silva,,asuncion,standard,2024-06-01,False
6312,pedro silva,21.0,asunción,premium,2024-04-07,False
8363,ana lópez,32.0,san lorenzo,standard,2024-01-06,True
7134,juan r.,,fernando,standard,2024-02-07,True
7782,carla díaz,56.0,limpio,premium,2024-07-17,False
7816,luis gómez,3.0,san lorenzo,standard,2024-03-17,False
7920,carla díaz,,limpio,standard,2024-07-22,False
7110,luis gómez,36.0,asunción,standard,2024-12-04,True
8797,pedro silva,,fernando,premium,2024-01-13,True
2211,marcos r.,10.0,asuncion,standard,2024-11-22,False
401,pedro silva,,asunción,standard,2024-09-20,False
7878,sofía,36.0,luque,premium,2024-06-17,True
9894,maría p.,12.0,san lorenzo,standard,2024-03-05,True
8581,pedro silva,,san lorenzo,standard,2024-11-27,True
4688,juan r.,,luque,premium,2024-02-01,True
4367,diego s.,55.0,asunción,standard,2024-09-01,False
809,maría p.,3.0,asunción,standard,2024-01-22,True
7754,sofía,53.0,asuncion,premium,2024-11-19,False
5528,diego s.,,asunción,premium,2024-07-01,True
803,pedro silva,,luque,standard,2024-11-05,True
9535,sofía,,fernando,standard,2024-04-14,False
6652,maría p.,,limpio,standard,2024-10-21,True
1817,pedro silva,,limpio,standard,2024-04-27,False
8451,maría p.,,asuncion,premium,2024-02-19,False
6012,pedro silva,37.0,asuncion,premium,2024-08-23,False
1588,carla díaz,43.0,san lorenzo,premium,2024-06-11,True
3260,sofía,39.0,san lorenzo,premium,2024-02-08,False
2474,marcos r.,54.0,limpio,standard,2024-10-03,False
8723,pedro silva,68.0,luque,standard,2024-12-14,True
8931,marcos r.,65.0,fernando,standard,2024-04-27,True
7364,luis gómez,37.0,san lorenzo,premium,2024-09-12,True
7682,carla díaz,,asunción,premium,2024-01-17,True
8228,lucía m.,,luque,premium,2024-11-19,True
2366,marcos r.,,san lorenzo,standard,2024-08-26,False
5921,ana lópez,,fernando,premium,2024-02-21,True
778,maría p.,,limpio,standard,2024-07-09,True
4528,diego s.,62.0,asunción,premium,2024-12-12,True
9538,pedro silva,,luque,standard,2024-03-26,False
128,maría p.,12.0,luque,standard,2024-08-06,True
9875,ana lópez,15.0,limpio,standard,2024-10-25,False
491,sofía,,limpio,premium,2024-07-10,False
9650,marcos r.,14.0,asunción,premium,2024-02-15,False
8571,luis gómez,31.0,asunción,premium,2024-01-04,True
3582,lucía m.,25.0,limpio,standard,2024-12-21,False
8717,pedro silva,49.0,limpio,standard,2024-05-26,False
5014,ana lópez,,fernando,standard,2024-02-21,True
3188,lucía m.,,luque,standard,2024-02-13,False
3640,sofía,,asunción,standard,2024-02-16,True
5136,maría p.,,fernando,premium,2024-07-13,True
4073,carla díaz,,asunción,premium,2024-11-07,True
5423,marcos r.,,asunción,standard,2024-12-09,False
1831,lucía m.,66.0,san lorenzo,standard,2024-03-20,True
7404,marcos r.,,san lorenzo,standard,2024-06-12,True
7445,juan r.,11.0,limpio,premium,2024-09-21,False
5774,carla díaz,12.0,luque,premium,2024-11-28,False
4452,pedro silva,56.0,fernando,premium,2024-10-23,False
3661,marcos r.,69.0,asuncion,standard,2024-07-19,False
6671,pedro silva,,san lorenzo,standard,2024-10-05,True
2347,pedro silva,7.0,fernando,premium,2024-04-14,True
3415,ana lópez,,asuncion,standard,2024-08-02,False
9231,carla díaz,,luque,standard,2024-07-03,True
5886,luis gómez,14.0,limpio,standard,2024-04-07,True
4823,lucía m.,,asunción,standard,2024-10-09,True
410,pedro silva,8.0,luque,premium,2024-04-03,False
9923,maría p.,0.0,fernando,standard,2024-02-23,True
2081,luis gómez,34.0,fernando,premium,2024-11-21,False
6442,maría p.,9.0,asunción,standard,2024-11-04,False
4358,luis gómez,,asunción,standard,2024-03-28,True
2004,maría p.,,san lorenzo,premium,2024-11-13,True
1498,marcos r.,,san lorenzo,premium,2024-07-21,False
58,marcos r.,,asuncion,premium,2024-04-07,True
